borough,date,year,month,crime_count,population,crime_per_1000,claimant_count,claimant_per_1000,population_density,imd_value
Redbridge,2024-01-01,2024,1,1991.0,321231,6.198031945858276,10025,31.208071450140242,5422.109861329153,16.90785093167702
Redbridge,2024-02-01,2024,2,1941.0,321231,6.04238071668052,10320,32.12641370228901,5422.109861329153,16.90785093167702
Redbridge,2024-03-01,2024,3,2038.0,321231,6.344344101285368,10225,31.830676366851268,5422.109861329153,16.90785093167702
Redbridge,2024-04-01,2024,4,1891.0,321231,5.8867294875027625,10275,31.986327596029028,5422.109861329153,16.90785093167702
Redbridge,2024-05-01,2024,5,2130.0,321231,6.63074236297244,10700,33.30936304403996,5422.109861329153,16.90785093167702
Redbridge,2024-06-01,2024,6,2090.0,321231,6.506221379630235,11065,34.445617017037584,5422.109861329153,16.90785093167702
Redbridge,2024-07-01,2024,7,2157.0,321231,6.714794026728429,12400,38.60150483608369,5422.109861329153,16.90785093167702
Redbridge,2024-08-01,2024,8,1956.0,321231,6.089076085433846,12175,37.90107430478378,5422.109861329153,16.90785093167702
Redbridge,2024-09-01,2024,9,1888.0,321231,5.877390413752098,12355,38.46141872982371,5422.109861329153,16.90785093167702
Redbridge,2024-10-01,2024,10,2103.0,321231,6.546690699216452,12420,38.66376532775479,5422.109861329153,16.90785093167702
Redbridge,2024-11-01,2024,11,2014.0,321231,6.2696315112800445,12415,38.64820020483702,5422.109861329153,16.90785093167702
Redbridge,2024-12-01,2024,12,1905.0,321231,5.930311831672534,12410,38.63263508191924,5422.109861329153,16.90785093167702
Richmond upon Thames,2019-01-01,2019,1,1041.0,198185,5.252667961752907,1805,9.107651941367914,3473.7879851658654,9.423121739130435
Richmond upon Thames,2019-02-01,2019,2,967.0,198185,4.87927946110957,1890,9.536544138052829,3473.7879851658654,9.423121739130435
Richmond upon Thames,2019-03-01,2019,3,1123.0,198185,5.66642278679012,1950,9.839291571006887,3473.7879851658654,9.423121739130435
Richmond upon Thames,2019-04-01,2019,4,1087.0,198185,5.484774327017686,2025,10.21772586219946,3473.7879851658654,9.423121739130435
Richmond upon Thames,2019-05-01,2019,5,1086.0,198185,5.479728536468451,1975,9.965436334737745,3473.7879851658654,9.423121739130435
Richmond upon Thames,2019-06-01,2019,6,1054.0,198185,5.318263238892953,2050,10.343870625930318,3473.7879851658654,9.423121739130435
Richmond upon Thames,2019-07-01,2019,7,1075.0,198185,5.424224840426874,2065,10.419557484168832,3473.7879851658654,9.423121739130435
Richmond upon Thames,2019-08-01,2019,8,1003.0,198185,5.060927920882004,2085,10.520473295153518,3473.7879851658654,9.423121739130435
Richmond upon Thames,2019-09-01,2019,9,1003.0,198185,5.060927920882004,2095,10.57093120064586,3473.7879851658654,9.423121739130435
Richmond upon Thames,2019-10-01,2019,10,1112.0,198185,5.610919090748543,2130,10.747533869869063,3473.7879851658654,9.423121739130435
Richmond upon Thames,2019-11-01,2019,11,1192.0,198185,6.0145823346872875,2110,10.646618058884375,3473.7879851658654,9.423121739130435
Richmond upon Thames,2019-12-01,2019,12,1085.0,198185,5.474682745919217,2055,10.369099578676488,3473.7879851658654,9.423121739130435
Richmond upon Thames,2020-01-01,2020,1,1154.0,197797,5.834264422615106,2045,10.33888279397564,3473.7879851658654,9.423121739130435
Richmond upon Thames,2020-02-01,2020,2,1020.0,197797,5.1568021759682905,2140,10.819173192717786,3473.7879851658654,9.423121739130435
Richmond upon Thames,2020-03-01,2020,3,709.0,197797,3.5844830811387434,2205,11.14779293922557,3473.7879851658654,9.423121739130435
Richmond upon Thames,2020-04-01,2020,4,720.0,197797,3.640095653624676,3755,18.98410997133425,3473.7879851658654,9.423121739130435
Richmond upon Thames,2020-05-01,2020,5,972.0,197797,4.914129132393312,5545,28.033792221317817,3473.7879851658654,9.423121739130435
Richmond upon Thames,2020-06-01,2020,6,1019.0,197797,5.151746487560478,5515,27.882121569083452,3473.7879851658654,9.423121739130435
Richmond upon Thames,2020-07-01,2020,7,1185.0,197797,5.99099076325728,5730,28.969094576763045,3473.7879851658654,9.423121739130435
Richmond upon Thames,2020-08-01,2020,8,1170.0,197797,5.915155437140099,5995,30.308852004833238,3473.7879851658654,9.423121739130435
Richmond upon Thames,2020-09-01,2020,9,1107.0,197797,5.59664706744794,6090,30.789142403575383,3473.7879851658654,9.423121739130435
Richmond upon Thames,2020-10-01,2020,10,1043.0,197797,5.273083009347968,5815,29.39882809142707,3473.7879851658654,9.423121739130435
Richmond upon Thames,2020-11-01,2020,11,1004.0,197797,5.0759111614432975,5905,29.853840048130152,3473.7879851658654,9.423121739130435
Richmond upon Thames,2020-12-01,2020,12,909.0,197797,4.595620762701153,5940,30.030789142403574,3473.7879851658654,9.423121739130435
Richmond upon Thames,2021-01-01,2021,1,753.0,195315,3.855310652023654,5780,29.593221206768554,3473.7879851658654,9.423121739130435
Richmond upon Thames,2021-02-01,2021,2,791.0,195315,4.04986816168753,6005,30.74520646135729,3473.7879851658654,9.423121739130435
Richmond upon Thames,2021-03-01,2021,3,922.0,195315,4.72057957658142,5955,30.489209738115353,3473.7879851658654,9.423121739130435
Richmond upon Thames,2021-04-01,2021,4,928.0,195315,4.751299183370453,5780,29.593221206768554,3473.7879851658654,9.423121739130435
Richmond upon Thames,2021-05-01,2021,5,977.0,195315,5.0021759721475565,5310,27.186852008294295,3473.7879851658654,9.423121739130435
Richmond upon Thames,2021-06-01,2021,6,1009.0,195315,5.1660138750224,4875,24.959680516089396,3473.7879851658654,9.423121739130435
Richmond upon Thames,2021-07-01,2021,7,946.0,195315,4.843458003737552,4745,24.294089035660345,3473.7879851658654,9.423121739130435
Richmond upon Thames,2021-08-01,2021,8,923.0,195315,4.725699511046259,4505,23.065304764099018,3473.7879851658654,9.423121739130435
Richmond upon Thames,2021-09-01,2021,9,973.0,195315,4.981696234288201,4200,21.50372475232317,3473.7879851658654,9.423121739130435
Richmond upon Thames,2021-10-01,2021,10,943.0,195315,4.828098200343036,3990,20.428538514707014,3473.7879851658654,9.423121739130435
Richmond upon Thames,2021-11-01,2021,11,973.0,195315,4.981696234288201,3760,19.250953587794076,3473.7879851658654,9.423121739130435
Richmond upon Thames,2021-12-01,2021,12,844.0,195315,4.321224688323989,3560,18.226966694826306,3473.7879851658654,9.423121739130435
Richmond upon Thames,2022-01-01,2022,1,990.0,195295,5.069254205176784,3495,17.89600348191198,3473.7879851658654,9.423121739130435
Richmond upon Thames,2022-02-01,2022,2,859.0,195295,4.398474103279654,3415,17.48636677846335,3473.7879851658654,9.423121739130435
Richmond upon Thames,2022-03-01,2022,3,937.0,195295,4.797869889142067,3270,16.743900253462712,3473.7879851658654,9.423121739130435
Richmond upon Thames,2022-04-01,2022,4,975.0,195295,4.9924473232801665,3095,15.847819964668833,3473.7879851658654,9.423121739130435
Richmond upon Thames,2022-05-01,2022,5,1056.0,195295,5.407204485521903,3000,15.361376379323588,3473.7879851658654,9.423121739130435
Richmond upon Thames,2022-06-01,2022,6,949.0,195295,4.859315394659361,2930,15.002944263806036,3473.7879851658654,9.423121739130435
Richmond upon Thames,2022-07-01,2022,7,932.0,195295,4.772267595176528,2910,14.90053508794388,3473.7879851658654,9.423121739130435
Richmond upon Thames,2022-08-01,2022,8,950.0,195295,4.86443585345247,2915,14.92613738190942,3473.7879851658654,9.423121739130435
Richmond upon Thames,2022-09-01,2022,9,916.0,195295,4.690340254486801,2890,14.798125912081723,3473.7879851658654,9.423121739130435
Richmond upon Thames,2022-10-01,2022,10,1004.0,195295,5.140940628280294,2875,14.721319030185105,3473.7879851658654,9.423121739130435
Richmond upon Thames,2022-11-01,2022,11,972.0,195295,4.977085946900843,2930,15.002944263806036,3473.7879851658654,9.423121739130435
Richmond upon Thames,2022-12-01,2022,12,877.0,195295,4.4906423615555955,2970,15.207762615530353,3473.7879851658654,9.423121739130435
Richmond upon Thames,2023-01-01,2023,1,967.0,196061,4.932138467109726,2855,14.56179454353492,3473.7879851658654,9.423121739130435
Richmond upon Thames,2023-02-01,2023,2,962.0,196061,4.906636199958177,2940,14.995333085111266,3473.7879851658654,9.423121739130435
Richmond upon Thames,2023-03-01,2023,3,1041.0,196061,5.309572020952663,2990,15.250355756626766,3473.7879851658654,9.423121739130435
Richmond upon Thames,2023-04-01,2023,4,937.0,196061,4.779124864200427,3065,15.63288976390001,3473.7879851658654,9.423121739130435
Richmond upon Thames,2023-05-01,2023,5,1083.0,196061,5.523791065025681,2925,14.918826283656617,3473.7879851658654,9.423121739130435
Richmond upon Thames,2023-06-01,2023,6,1016.0,196061,5.182060685194913,2915,14.867821749353519,3473.7879851658654,9.423121739130435
Richmond upon Thames,2023-07-01,2023,7,1064.0,196061,5.426882449849792,2930,14.944328550808166,3473.7879851658654,9.423121739130435
Richmond upon Thames,2023-08-01,2023,8,1108.0,196061,5.65130240078343,2855,14.56179454353492,3473.7879851658654,9.423121739130435
Richmond upon Thames,2023-09-01,2023,9,1066.0,196061,5.437083356710412,2855,14.56179454353492,3473.7879851658654,9.423121739130435
Richmond upon Thames,2023-10-01,2023,10,949.0,196061,4.840330305364146,2860,14.587296810686471,3473.7879851658654,9.423121739130435
Richmond upon Thames,2023-11-01,2023,11,960.0,196061,4.896435293097556,2825,14.408780940625622,3473.7879851658654,9.423121739130435
Richmond upon Thames,2023-12-01,2023,12,898.0,196061,4.5802071804183395,2870,14.63830134498957,3473.7879851658654,9.423121739130435
Richmond upon Thames,2024-01-01,2024,1,909.0,196678,4.6217675591576075,2855,14.516112630797547,3473.7879851658654,9.423121739130435
Richmond upon Thames,2024-02-01,2024,2,946.0,196678,4.809892311290535,2970,15.100824698237728,3473.7879851658654,9.423121739130435
Richmond upon Thames,2024-03-01,2024,3,931.0,196678,4.733625519885295,2960,15.049980170634235,3473.7879851658654,9.423121739130435
Richmond upon Thames,2024-04-01,2024,4,932.0,196678,4.738709972645644,2880,14.643223949806282,3473.7879851658654,9.423121739130435
Richmond upon Thames,2024-05-01,2024,5,1077.0,196678,5.475955622896308,2885,14.66864621360803,3473.7879851658654,9.423121739130435
Richmond upon Thames,2024-06-01,2024,6,1131.0,196678,5.750516071955175,2880,14.643223949806282,3473.7879851658654,9.423121739130435
Richmond upon Thames,2024-07-01,2024,7,1107.0,196678,5.6284892057067895,3180,16.168559777911103,3473.7879851658654,9.423121739130435
Richmond upon Thames,2024-08-01,2024,8,1080.0,196678,5.491208981177356,3195,16.244826569316345,3473.7879851658654,9.423121739130435
Richmond upon Thames,2024-09-01,2024,9,986.0,196678,5.013270421704512,3250,16.52447147113556,3473.7879851658654,9.423121739130435
Richmond upon Thames,2024-10-01,2024,10,1036.0,196678,5.267493059721982,3320,16.880383164360023,3473.7879851658654,9.423121739130435
Richmond upon Thames,2024-11-01,2024,11,1140.0,196678,5.796276146798321,3190,16.219404305514598,3473.7879851658654,9.423121739130435
Richmond upon Thames,2024-12-01,2024,12,969.0,196678,4.926834724778572,3085,15.68553676567791,3473.7879851658654,9.423121739130435
Southwark,2019-01-01,2019,1,3026.0,312591,9.680381073031533,8010,25.624538134495236,11166.988825769828,26.041289156626508
Southwark,2019-02-01,2019,2,2955.0,312591,9.453247214411164,8370,26.776202769753446,11166.988825769828,26.041289156626508
Southwark,2019-03-01,2019,3,3486.0,312591,11.151952551417027,8300,26.552267979564352,11166.988825769828,26.041289156626508
Southwark,2019-04-01,2019,4,3209.0,312591,10.265810595954457,8370,26.776202769753446,11166.988825769828,26.041289156626508
Southwark,2019-05-01,2019,5,3350.0,312591,10.716879244763925,8365,26.760207427597084,11166.988825769828,26.041289156626508
Southwark,2019-06-01,2019,6,3291.0,312591,10.528134207318828,8560,27.384025771695285,11166.988825769828,26.041289156626508
Southwark,2019-07-01,2019,7,3443.0,312591,11.014392608872296,8520,27.25606303444437,11166.988825769828,26.041289156626508
Southwark,2019-08-01,2019,8,3291.0,312591,10.528134207318828,8540,27.320044403069826,11166.988825769828,26.041289156626508
Southwark,2019-09-01,2019,9,3303.0,312591,10.566523028494103,8640,27.639951246197107,11166.988825769828,26.041289156626508
Southwark,2019-10-01,2019,10,3549.0,312591,11.353493862587214,8605,27.527983851102558,11166.988825769828,26.041289156626508
Southwark,2019-11-01,2019,11,3290.0,312591,10.524935138887555,8550,27.352035087382554,11166.988825769828,26.041289156626508
Southwark,2019-12-01,2019,12,3106.0,312591,9.936306547533357,8415,26.920160849160723,11166.988825769828,26.041289156626508
Southwark,2020-01-01,2020,1,2953.0,312055,9.46307541939722,8275,26.51776129207992,11166.988825769828,26.041289156626508
Southwark,2020-02-01,2020,2,2925.0,312055,9.3733476470494,8685,27.831632244315905,11166.988825769828,26.041289156626508
Southwark,2020-03-01,2020,3,1977.0,312055,6.335421640415952,8580,27.49515309801157,11166.988825769828,26.041289156626508
Southwark,2020-04-01,2020,4,1843.0,312055,5.906010158465655,13710,43.934562817452054,11166.988825769828,26.041289156626508
Southwark,2020-05-01,2020,5,2237.0,312055,7.168608097931455,18530,59.38055791447021,11166.988825769828,26.041289156626508
Southwark,2020-06-01,2020,6,2518.0,312055,8.069090384707824,18525,59.36453509797953,11166.988825769828,26.041289156626508
Southwark,2020-07-01,2020,7,2971.0,312055,9.520757558763679,19075,61.12704491195462,11166.988825769828,26.041289156626508
Southwark,2020-08-01,2020,8,3107.0,312055,9.95657816731025,19470,62.39284741471856,11166.988825769828,26.041289156626508
Southwark,2020-09-01,2020,9,2961.0,312055,9.488711925782313,19945,63.91501498133342,11166.988825769828,26.041289156626508
Southwark,2020-10-01,2020,10,2960.0,312055,9.485507362484176,19605,62.82546345996699,11166.988825769828,26.041289156626508
Southwark,2020-11-01,2020,11,2590.0,312055,8.299818942173655,20310,65.08468058515327,11166.988825769828,26.041289156626508
Southwark,2020-12-01,2020,12,2372.0,312055,7.601224143179889,20270,64.9564980532278,11166.988825769828,26.041289156626508
Southwark,2021-01-01,2021,1,1969.0,306762,6.418656808861593,20195,65.83279545706442,11166.988825769828,26.041289156626508
Southwark,2021-02-01,2021,2,2231.0,306762,7.2727391267497286,21105,68.79926457644689,11166.988825769828,26.041289156626508
Southwark,2021-03-01,2021,3,2568.0,306762,8.37131065777378,21225,69.19044731746435,11166.988825769828,26.041289156626508
Southwark,2021-04-01,2021,4,2584.0,306762,8.423468356576107,20900,68.13099406054205,11166.988825769828,26.041289156626508
Southwark,2021-05-01,2021,5,2637.0,306762,8.596240733858822,19640,64.02357527985865,11166.988825769828,26.041289156626508
Southwark,2021-06-01,2021,6,2738.0,306762,8.925486207548524,18155,59.1826888597675,11166.988825769828,26.041289156626508
Southwark,2021-07-01,2021,7,2857.0,306762,9.313409092390843,17480,56.98228594154426,11166.988825769828,26.041289156626508
Southwark,2021-08-01,2021,8,2580.0,306762,8.410428931875526,16610,54.14621106916763,11166.988825769828,26.041289156626508
Southwark,2021-09-01,2021,9,2843.0,306762,9.267771105938806,15750,51.34273475854245,11166.988825769828,26.041289156626508
Southwark,2021-10-01,2021,10,2891.0,306762,9.424244202345793,15170,49.452018176958035,11166.988825769828,26.041289156626508
Southwark,2021-11-01,2021,11,2734.0,306762,8.91244678284794,14520,47.33311166311342,11166.988825769828,26.041289156626508
Southwark,2021-12-01,2021,12,2438.0,306762,7.947529355004857,13995,45.62168717116201,11166.988825769828,26.041289156626508
Southwark,2022-01-01,2022,1,2487.0,309327,8.040035302446924,13590,43.934089167773905,11166.988825769828,26.041289156626508
Southwark,2022-02-01,2022,2,2414.0,309327,7.804039091317603,13600,43.96641741587381,11166.988825769828,26.041289156626508
Southwark,2022-03-01,2022,3,2804.0,309327,9.064840767213985,13135,42.46315387922813,11166.988825769828,26.041289156626508
Southwark,2022-04-01,2022,4,2792.0,309327,9.026046869494095,12475,40.32948950463425,11166.988825769828,26.041289156626508
Southwark,2022-05-01,2022,5,3103.0,309327,10.031455385401209,12195,39.42429855783685,11166.988825769828,26.041289156626508
Southwark,2022-06-01,2022,6,2979.0,309327,9.63058510896236,11775,38.06651213764075,11166.988825769828,26.041289156626508
Southwark,2022-07-01,2022,7,3175.0,309327,10.264218771720541,11430,36.951187578193945,11166.988825769828,26.041289156626508
Southwark,2022-08-01,2022,8,2954.0,309327,9.549764488712592,11330,36.627905097194876,11166.988825769828,26.041289156626508
Southwark,2022-09-01,2022,9,2618.0,309327,8.46353535255571,11435,36.9673517022439,11166.988825769828,26.041289156626508
Southwark,2022-10-01,2022,10,2850.0,309327,9.213550708473557,11320,36.595576849094975,11166.988825769828,26.041289156626508
Southwark,2022-11-01,2022,11,2949.0,309327,9.533600364662638,11240,36.33695086429571,11166.988825769828,26.041289156626508
Southwark,2022-12-01,2022,12,2655.0,309327,8.583149870525368,11175,36.126817251646315,11166.988825769828,26.041289156626508
Southwark,2023-01-01,2023,1,2827.0,313485,9.017975341722888,10980,35.02559931097181,11166.988825769828,26.041289156626508
Southwark,2023-02-01,2023,2,2764.0,313485,8.817008788299281,11325,36.12613043686301,11166.988825769828,26.041289156626508
Southwark,2023-03-01,2023,3,2909.0,313485,9.279550855702826,11455,36.54082332487998,11166.988825769828,26.041289156626508
Southwark,2023-04-01,2023,4,2804.0,313485,8.94460659999681,11605,37.01931511874571,11166.988825769828,26.041289156626508
Southwark,2023-05-01,2023,5,3324.0,313485,10.603378152064693,11275,35.966633172241096,11166.988825769828,26.041289156626508
Southwark,2023-06-01,2023,6,3548.0,313485,11.317925897570857,11330,36.142080163325204,11166.988825769828,26.041289156626508
Southwark,2023-07-01,2023,7,3316.0,313485,10.577858589725187,11405,36.38132606025807,11166.988825769828,26.041289156626508
Southwark,2023-08-01,2023,8,3149.0,313485,10.045137725888,11265,35.93473371931671,11166.988825769828,26.041289156626508
Southwark,2023-09-01,2023,9,3302.0,313485,10.533199355631051,11420,36.429175239644636,11166.988825769828,26.041289156626508
Southwark,2023-10-01,2023,10,2932.0,313485,9.352919597428905,11550,36.843868127661615,11166.988825769828,26.041289156626508
Southwark,2023-11-01,2023,11,3183.0,313485,10.153595865830901,11530,36.780069221812845,11166.988825769828,26.041289156626508
Southwark,2023-12-01,2023,12,3118.0,313485,9.946249421822417,11640,37.130963203981054,11166.988825769828,26.041289156626508
Southwark,2024-01-01,2024,1,3149.0,314786,10.00362150794508,11640,36.97750217608153,11166.988825769828,26.041289156626508
Southwark,2024-02-01,2024,2,2962.0,314786,9.409567134497722,12040,38.24820671821491,11166.988825769828,26.041289156626508
Southwark,2024-03-01,2024,3,3100.0,314786,9.847960201533741,12060,38.31174194532158,11166.988825769828,26.041289156626508
Southwark,2024-04-01,2024,4,3137.0,314786,9.96550037168108,11925,37.882879162351564,11166.988825769828,26.041289156626508
Southwark,2024-05-01,2024,5,3331.0,314786,10.581792074615771,12140,38.56588285374826,11166.988825769828,26.041289156626508
Southwark,2024-06-01,2024,6,3244.0,314786,10.30541383670176,12475,39.63009790778497,11166.988825769828,26.041289156626508
Southwark,2024-07-01,2024,7,3265.0,314786,10.372125825163762,13550,43.04511636476845,11166.988825769828,26.041289156626508
Southwark,2024-08-01,2024,8,3451.0,314786,10.963003437255786,13440,42.695672615681765,11166.988825769828,26.041289156626508
Southwark,2024-09-01,2024,9,3565.0,314786,11.3251542317638,13480,42.8227430698951,11166.988825769828,26.041289156626508
Southwark,2024-10-01,2024,10,3850.0,314786,12.230531218033839,13485,42.83862687667177,11166.988825769828,26.041289156626508
Southwark,2024-11-01,2024,11,3543.0,314786,11.255265481946466,13350,42.40976409370175,11166.988825769828,26.041289156626508
Southwark,2024-12-01,2024,12,3411.0,314786,10.835932983042447,13180,41.86971466329507,11166.988825769828,26.041289156626508
Sutton,2019-01-01,2019,1,1097.0,208516,5.260987166452455,3020,14.483301041646685,4729.584461014545,13.820280991735537
Sutton,2019-02-01,2019,2,1127.0,208516,5.404861017859541,3230,15.490418001496288,4729.584461014545,13.820280991735537
Sutton,2019-03-01,2019,3,1137.0,208516,5.452818968328569,3185,15.274607224385658,4729.584461014545,13.820280991735537
Sutton,2019-04-01,2019,4,1149.0,208516,5.510368508891403,3115,14.938901571102457,4729.584461014545,13.820280991735537
Sutton,2019-05-01,2019,5,1234.0,208516,5.918011087878148,3155,15.130733372978572,4729.584461014545,13.820280991735537
Sutton,2019-06-01,2019,6,1112.0,208516,5.332924092155998,3215,15.418481075792744,4729.584461014545,13.820280991735537
Sutton,2019-07-01,2019,7,1124.0,208516,5.390473632718832,3185,15.274607224385658,4729.584461014545,13.820280991735537
Sutton,2019-08-01,2019,8,1219.0,208516,5.846074162174605,3165,15.178691323447602,4729.584461014545,13.820280991735537
Sutton,2019-09-01,2019,9,1106.0,208516,5.30414932187458,3175,15.22664927391663,4729.584461014545,13.820280991735537
Sutton,2019-10-01,2019,10,1170.0,208516,5.611080204876364,3200,15.346544150089201,4729.584461014545,13.820280991735537
Sutton,2019-11-01,2019,11,1203.0,208516,5.769341441424159,3160,15.154712348213087,4729.584461014545,13.820280991735537
Sutton,2019-12-01,2019,12,1130.0,208516,5.41924840300025,3125,14.986859521571485,4729.584461014545,13.820280991735537
Sutton,2020-01-01,2020,1,1344.0,209921,6.402408525111828,3100,14.767460139766865,4729.584461014545,13.820280991735537
Sutton,2020-02-01,2020,2,1199.0,209921,5.711672486316281,3160,15.053281948923642,4729.584461014545,13.820280991735537
Sutton,2020-03-01,2020,3,988.0,209921,4.7065324574482785,3155,15.029463464827245,4729.584461014545,13.820280991735537
Sutton,2020-04-01,2020,4,862.0,209921,4.106306658219044,5330,25.390504046760448,4729.584461014545,13.820280991735537
Sutton,2020-05-01,2020,5,1012.0,209921,4.820861181110989,7550,35.96591098556124,4729.584461014545,13.820280991735537
Sutton,2020-06-01,2020,6,1102.0,209921,5.249593894846157,7005,33.369696219053836,4729.584461014545,13.820280991735537
Sutton,2020-07-01,2020,7,1057.0,209921,5.035227537978573,7230,34.44152800339175,4729.584461014545,13.820280991735537
Sutton,2020-08-01,2020,8,1026.0,209921,4.887552936580904,7535,35.894455533272044,4729.584461014545,13.820280991735537
Sutton,2020-09-01,2020,9,1018.0,209921,4.849443362026667,7605,36.227914310621614,4729.584461014545,13.820280991735537
Sutton,2020-10-01,2020,10,1092.0,209921,5.201956926653359,7225,34.41770951929536,4729.584461014545,13.820280991735537
Sutton,2020-11-01,2020,11,1189.0,209921,5.664035518123485,7400,35.25135646266929,4729.584461014545,13.820280991735537
Sutton,2020-12-01,2020,12,922.0,209921,4.392128467375822,7355,35.036990105801706,4729.584461014545,13.820280991735537
Sutton,2021-01-01,2021,1,817.0,209617,3.8975846424669753,7190,34.3006530958844,4729.584461014545,13.820280991735537
Sutton,2021-02-01,2021,2,840.0,209617,4.0073085675303055,7600,36.25660132527419,4729.584461014545,13.820280991735537
Sutton,2021-03-01,2021,3,1014.0,209617,4.8373939136615824,7610,36.30430737964955,4729.584461014545,13.820280991735537
Sutton,2021-04-01,2021,4,1004.0,209617,4.7896878592862215,7415,35.374039319330016,4729.584461014545,13.820280991735537
Sutton,2021-05-01,2021,5,1081.0,209617,5.1570244779765,6830,32.583235138371414,4729.584461014545,13.820280991735537
Sutton,2021-06-01,2021,6,1195.0,209617,5.700873497855613,6100,29.100693168970075,4729.584461014545,13.820280991735537
Sutton,2021-07-01,2021,7,1138.0,209617,5.428948987916057,5990,28.575926570841105,4729.584461014545,13.820280991735537
Sutton,2021-08-01,2021,8,1008.0,209617,4.808770281036367,5695,27.168597966767962,4729.584461014545,13.820280991735537
Sutton,2021-09-01,2021,9,1126.0,209617,5.371701722665623,5325,25.403473954879612,4729.584461014545,13.820280991735537
Sutton,2021-10-01,2021,10,1122.0,209617,5.35261930091548,5055,24.115410486744874,4729.584461014545,13.820280991735537
Sutton,2021-11-01,2021,11,1284.0,209617,6.125457381796323,4765,22.731934909859408,4729.584461014545,13.820280991735537
Sutton,2021-12-01,2021,12,1150.0,209617,5.486196253166489,4485,21.396165387349306,4729.584461014545,13.820280991735537
Sutton,2022-01-01,2022,1,1075.0,210369,5.110068498685643,4300,20.440273994742572,4729.584461014545,13.820280991735537
Sutton,2022-02-01,2022,2,1042.0,210369,4.9532012796562235,4225,20.083757587857527,4729.584461014545,13.820280991735537
Sutton,2022-03-01,2022,3,1168.0,210369,5.552148843223099,3980,18.91913732536638,4729.584461014545,13.820280991735537
Sutton,2022-04-01,2022,4,1001.0,210369,4.758305643892399,3805,18.087265709301274,4729.584461014545,13.820280991735537
Sutton,2022-05-01,2022,5,1192.0,210369,5.666234093426313,3775,17.94465914654726,4729.584461014545,13.820280991735537
Sutton,2022-06-01,2022,6,1138.0,210369,5.409542280469081,3740,17.778284823334236,4729.584461014545,13.820280991735537
Sutton,2022-07-01,2022,7,1146.0,210369,5.447570697203486,3705,17.611910500121216,4729.584461014545,13.820280991735537
Sutton,2022-08-01,2022,8,1251.0,210369,5.946693666842548,3660,17.398000655990188,4729.584461014545,13.820280991735537
Sutton,2022-09-01,2022,9,1126.0,210369,5.352499655367473,3660,17.398000655990188,4729.584461014545,13.820280991735537
Sutton,2022-10-01,2022,10,1097.0,210369,5.214646644705256,3625,17.231626332777168,4729.584461014545,13.820280991735537
Sutton,2022-11-01,2022,11,1108.0,210369,5.266935717715063,3640,17.302929614154177,4729.584461014545,13.820280991735537
Sutton,2022-12-01,2022,12,1004.0,210369,4.7725663001678,3740,17.778284823334236,4729.584461014545,13.820280991735537
Sutton,2023-01-01,2023,1,1181.0,212336,5.5619395674779595,3675,17.307474945369602,4729.584461014545,13.820280991735537
Sutton,2023-02-01,2023,2,1080.0,212336,5.086278351292291,3775,17.778426644563332,4729.584461014545,13.820280991735537
Sutton,2023-03-01,2023,3,1024.0,212336,4.822545399743802,3840,18.08454524903926,4729.584461014545,13.820280991735537
Sutton,2023-04-01,2023,4,1025.0,212336,4.82725491673574,3995,18.814520382789542,4729.584461014545,13.820280991735537
Sutton,2023-05-01,2023,5,1077.0,212336,5.072149800316479,3865,18.20228317383769,4729.584461014545,13.820280991735537
Sutton,2023-06-01,2023,6,1158.0,212336,5.453620676663402,3890,18.320021098636122,4729.584461014545,13.820280991735537
Sutton,2023-07-01,2023,7,1194.0,212336,5.623163288373145,3955,18.62613970311205,4729.584461014545,13.820280991735537
Sutton,2023-08-01,2023,8,1026.0,212336,4.831964433727677,3880,18.272925928716752,4729.584461014545,13.820280991735537
Sutton,2023-09-01,2023,9,1102.0,212336,5.189887725114913,3895,18.34356868359581,4729.584461014545,13.820280991735537
Sutton,2023-10-01,2023,10,1076.0,212336,5.067440283324542,3910,18.414211438474872,4729.584461014545,13.820280991735537
Sutton,2023-11-01,2023,11,1067.0,212336,5.025054630397106,3865,18.20228317383769,4729.584461014545,13.820280991735537
Sutton,2023-12-01,2023,12,1108.0,212336,5.218144827066536,3925,18.48485419335393,4729.584461014545,13.820280991735537
Sutton,2024-01-01,2024,1,1205.0,214525,5.617060948607388,3910,18.226313949423144,4729.584461014545,13.820280991735537
Sutton,2024-02-01,2024,2,1015.0,214525,4.731383288660995,4080,19.01876238200676,4729.584461014545,13.820280991735537
Sutton,2024-03-01,2024,3,1044.0,214525,4.8665656683370235,4090,19.065376995688148,4729.584461014545,13.820280991735537
Sutton,2024-04-01,2024,4,951.0,214525,4.433049761100104,4090,19.065376995688148,4729.584461014545,13.820280991735537
Sutton,2024-05-01,2024,5,1199.0,214525,5.589092180398555,4205,19.601445053024122,4729.584461014545,13.820280991735537
Sutton,2024-06-01,2024,6,1060.0,214525,4.941149050227247,4275,19.927747348793847,4729.584461014545,13.820280991735537
Sutton,2024-07-01,2024,7,1244.0,214525,5.798857941964806,4730,22.048712271297052,4729.584461014545,13.820280991735537
Sutton,2024-08-01,2024,8,1082.0,214525,5.043701200326303,4665,21.745717282368023,4729.584461014545,13.820280991735537
Sutton,2024-09-01,2024,9,1074.0,214525,5.006409509381191,4730,22.048712271297052,4729.584461014545,13.820280991735537
